,time,hight,temp,disp,type
20536,125520.000012,0.1375,269.080021,0.0036338882,263.15
20537,125640.0,0.1375,269.101843,0.0036325342,263.15
20538,125759.99998800001,0.1375,269.096167,0.0036329212000000004,263.15
20539,125880.000012,0.1375,269.05226999999996,0.0036333272,263.15
20540,126000.0,0.1375,269.087085,0.0036331311999999996,263.15
20541,126119.999988,0.1375,269.07611099999997,0.0036341912000000002,263.15
20542,126240.00001199999,0.1375,269.10171699999995,0.0036333462,263.15
20543,126360.0,0.1375,269.081534,0.0036333272,263.15
20544,126479.999988,0.1375,269.05832499999997,0.0036338122,263.15
20545,126600.00001199999,0.1375,269.082922,0.0036327992,263.15
20546,126720.00000000001,0.1375,269.03511499999996,0.0037006302,263.15
20547,126839.999988,0.1375,269.07421899999997,0.0037008462,263.15
20548,126960.000012,0.1375,269.03448499999996,0.0037009242,263.15
20549,127079.99999999999,0.1375,269.07320999999996,0.0037007501999999997,263.15
20550,127199.99998800001,0.1375,269.05555,0.0037006132,263.15
20551,127320.000012,0.1375,269.06021699999997,0.0037001092,263.15
20552,127440.0,0.1375,269.03864699999997,0.0037017672,263.15
20553,127559.99998800001,0.1375,269.072452,0.0037007942,263.15
20554,127680.000012,0.1375,269.06665,0.0037015972,263.15
20555,127800.0,0.1375,269.04432299999996,0.0037007332,263.15
20556,127919.999988,0.1375,269.049496,0.0037006452,263.15
20557,128040.00001199999,0.1375,269.05794699999996,0.0037010322,263.15
20558,128160.0,0.1375,269.05719,0.0037000962,263.15
20559,128279.999988,0.1375,269.06109999999995,0.0036994972,263.15
20560,128400.00001199999,0.1375,269.07320999999996,0.0037007412,263.15
20561,128520.00000000001,0.1375,269.046972,0.0037010942,263.15
20562,128639.999988,0.1375,269.059082,0.0037008152,263.15
20563,128760.000012,0.1375,269.05983899999995,0.0037404332,263.15
20564,128879.99999999999,0.1375,269.062866,0.0037401941999999997,263.15
20565,128999.99998800001,0.1375,269.05605399999996,0.0037416322,263.15
20566,129120.000012,0.1375,269.050252,0.0037404122000000003,263.15
20567,129240.0,0.1375,269.063244,0.0037407762,263.15
20568,129359.99998800001,0.1375,269.03221399999995,0.0037410451999999998,263.15
20569,129480.000012,0.1375,269.07825499999996,0.0037411042,263.15
20570,129600.0,0.1375,269.063118,0.0037409132,263.15
20571,129719.999988,0.1375,269.03259299999996,0.0037406002,263.15
20572,129840.00001199999,0.1375,269.047351,0.0037407132,263.15
20573,129960.0,0.1375,269.036124,0.0037412892,263.15
20574,130079.999988,0.1375,269.039782,0.0037418252,263.15
20575,130200.00001199999,0.1375,269.045837,0.0037410622,263.15
20576,130320.00000000001,0.1375,269.054289,0.0037418212,263.15
20577,130439.999988,0.1375,269.06942499999997,0.0037407432,263.15
20578,130560.000012,0.1375,269.04394499999995,0.0037404362,263.15
20579,130679.99999999999,0.1375,269.07093899999995,0.0038335782,263.15
20580,130799.99998800001,0.1375,269.025781,0.0038339401999999997,263.15
20581,130920.000012,0.1375,269.055298,0.0038333682,263.15
20582,131040.0,0.1375,269.053406,0.0038341672,263.15
20583,131159.99998800003,0.1375,269.06589299999996,0.0038334252,263.15
20584,131280.000012,0.1375,269.06210899999996,0.0038341522,263.15
20585,131400.0,0.1375,269.037512,0.0038336871999999998,263.15
20586,131519.999988,0.1375,269.05378399999995,0.0038345722,263.15
20587,131640.00001199997,0.1375,269.02401499999996,0.0038336541999999998,263.15
20588,131760.0,0.1375,269.040918,0.0038336871999999998,263.15
20589,131879.999988,0.1375,269.02124,0.0038342002000000003,263.15
20590,132000.000012,0.1375,269.044701,0.0038340262,263.15
20591,132120.0,0.1375,269.056811,0.0038331622,263.15
20592,132239.999988,0.1375,269.06400099999996,0.0038331772,263.15
20593,132360.000012,0.1375,269.05857699999996,0.0038345222,263.15
20594,132480.0,0.1375,269.04432299999996,0.0038337952,263.15
20595,132599.999988,0.1375,269.055298,0.0038332902,263.15
20596,132720.000012,0.1375,269.054036,0.0038332061999999997,263.15
20597,132840.0,0.1375,269.063118,0.0038332462,263.15
20598,132959.99998800003,0.1375,269.04621499999996,0.0038327602000000002,263.15
20599,133080.000012,0.1375,269.031836,0.0038345222,263.15
20600,133200.0,0.1375,269.04116999999997,0.0038338472,263.15
20601,133319.999988,0.1375,269.04621499999996,0.0038333781999999998,263.15
20602,133440.00001199997,0.1375,269.03410599999995,0.0038925462,263.15
20603,133560.0,0.1375,269.05252299999995,0.0038926892,263.15
20604,133679.999988,0.1375,269.020987,0.0038923741999999997,263.15
20605,133800.000012,0.1375,269.031079,0.0038924522000000003,263.15
20606,133920.0,0.1375,269.027042,0.0038930452,263.15
20607,134039.999988,0.1375,269.04243199999996,0.0038925212,263.15
20608,134160.000012,0.1375,269.035242,0.0038925652,263.15
20609,134280.0,0.1375,269.04659399999997,0.0038927592,263.15
20610,134399.999988,0.1375,269.017456,0.0038943792,263.15
20611,134520.000012,0.1375,269.029565,0.0038936332,263.15
20612,134640.0,0.1375,269.017077,0.0038925232,263.15
20613,134759.99998800003,0.1375,269.038143,0.0038935472,263.15
20614,134880.000012,0.1375,269.057568,0.0038924412,263.15
20615,135000.0,0.1375,269.078381,0.0038926982,263.15
20616,135119.999988,0.1375,269.040918,0.0038933602,263.15
20617,135240.00001199997,0.1375,269.057568,0.0038932072,263.15
20618,135360.0,0.1375,269.070813,0.0038930992,263.15
20619,135479.999988,0.1375,269.052649,0.0039361092,263.15
20620,135600.000012,0.1375,269.05832499999997,0.0039358922,263.15
20621,135720.0,0.1375,269.041675,0.0039359362,263.15
20622,135839.999988,0.1375,269.033728,0.0039369452,263.15
20623,135960.000012,0.1375,269.02527599999996,0.0039351602,263.15
20624,136080.0,0.1375,269.024772,0.0039356292000000005,263.15
20625,136199.999988,0.1375,269.03562,0.0039351842000000005,263.15
20626,136320.000012,0.1375,269.043188,0.0039352952,263.15
20627,136440.0,0.1375,269.043188,0.0039356152,263.15
20628,136559.99998800003,0.1375,269.049621,0.0039353222,263.15
